0.003,-0.010,-0.001
0.000,-0.008,-0.001
-0.001,-0.003,-0.001
-0.002,0.004,0.000
-0.001,0.008,0.000
-0.001,0.011,0.002
0.000,0.013,0.004
-0.001,0.016,0.009
-0.002,0.016,0.012
-0.004,0.016,0.015
-0.006,0.016,0.017
-0.008,0.015,0.020
-0.011,0.011,0.021
-0.012,0.005,0.020
-0.009,0.000,0.018
-0.006,-0.004,0.015
-0.003,-0.007,0.011
0.001,-0.009,0.007
0.003,-0.010,0.003
0.003,-0.012,0.001
0.003,-0.012,0.000
0.000,-0.013,0.000
-0.001,-0.013,0.001
-0.003,-0.012,0.003
-0.005,-0.012,0.004
-0.005,-0.011,0.006
-0.005,-0.010,0.006
-0.005,-0.009,0.006
-0.004,-0.007,0.007
-0.004,-0.004,0.009
-0.004,-0.001,0.010
-0.004,0.001,0.010
-0.005,0.003,0.010
-0.005,0.004,0.007
-0.004,0.004,0.005
-0.002,0.001,0.003
-0.001,-0.002,0.000
0.002,-0.005,-0.003
0.003,-0.009,-0.005
0.005,-0.012,-0.007
0.005,-0.014,-0.008
0.006,-0.014,-0.012
0.008,-0.014,-0.013
0.009,-0.012,-0.013
0.010,-0.010,-0.010
0.011,-0.009,-0.005
0.010,-0.008,0.000
0.008,-0.007,0.004
0.005,-0.006,0.010
0.002,-0.006,0.013
-0.001,-0.009,0.016
-0.004,-0.011,0.016
-0.006,-0.013,0.010
-0.005,-0.012,0.001
-0.002,-0.010,-0.006
0.002,-0.008,-0.010
0.008,-0.006,-0.011
0.011,-0.005,-0.005
0.012,-0.006,0.002
0.011,-0.009,0.011
0.005,-0.017,0.025
-0.008,-0.034,0.048
-0.029,-0.059,0.068
-0.046,-0.082,0.062
-0.055,-0.087,0.029
-0.058,-0.082,-0.015
-0.053,-0.062,-0.050
-0.039,-0.043,-0.063
-0.019,-0.029,-0.055
-0.002,-0.026,-0.036
0.015,-0.036,-0.017
0.024,-0.030,-0.003
0.021,-0.016,0.003
0.009,-0.003,0.002
-0.012,0.001,-0.003
-0.033,0.001,-0.005
-0.050,0.001,-0.003
-0.058,0.001,0.005
-0.058,0.001,0.018
-0.049,0.001,0.030
-0.034,-0.002,0.042
-0.017,-0.009,0.051
0.002,-0.023,0.059
0.019,-0.040,0.057
0.031,-0.063,0.048
0.038,-0.093,0.029
0.038,-0.129,0.003
0.034,-0.167,-0.026
0.026,-0.199,-0.051
0.016,-0.223,-0.067
0.008,-0.238,-0.072
0.001,-0.241,-0.065
-0.001,-0.237,-0.047
0.000,-0.232,-0.023
0.002,-0.227,-0.002
0.004,-0.226,0.015
0.008,-0.231,0.025
0.008,-0.245,0.027
0.008,-0.268,0.022
0.006,-0.298,0.013
0.006,-0.332,0.002
0.009,-0.364,-0.014
0.013,-0.390,-0.034
0.020,-0.410,-0.046
0.029,-0.419,-0.048
0.039,-0.418,-0.046
0.044,-0.408,-0.040
0.047,-0.395,-0.034
0.045,-0.380,-0.027
0.039,-0.366,-0.019
0.033,-0.356,-0.013
0.025,-0.356,-0.007
0.017,-0.362,-0.002
0.013,-0.374,-0.002
0.012,-0.392,-0.006
0.015,-0.418,-0.015
0.019,-0.450,-0.026
0.026,-0.487,-0.037
0.033,-0.527,-0.047
0.042,-0.568,-0.055
0.049,-0.602,-0.059
0.055,-0.625,-0.059
0.060,-0.633,-0.056
0.054,-0.620,-0.046
0.049,-0.581,-0.034
0.039,-0.534,-0.018
0.026,-0.490,-0.002
0.012,-0.456,0.012
-0.001,-0.433,0.025
-0.012,-0.419,0.034
-0.019,-0.410,0.040
-0.022,-0.409,0.042
-0.023,-0.414,0.040
-0.023,-0.424,0.036
-0.023,-0.441,0.029
-0.023,-0.461,0.018
-0.024,-0.485,0.007
-0.024,-0.510,-0.003
-0.024,-0.534,-0.012
-0.023,-0.560,-0.018
-0.020,-0.588,-0.020
-0.016,-0.618,-0.021
-0.011,-0.650,-0.020
-0.006,-0.681,-0.019
-0.001,-0.708,-0.019
0.003,-0.729,-0.019
0.006,-0.741,-0.020
0.006,-0.747,-0.022
0.006,-0.748,-0.023
0.002,-0.746,-0.026
-0.003,-0.741,-0.027
-0.007,-0.733,-0.027
-0.012,-0.720,-0.023
-0.014,-0.707,-0.018
-0.015,-0.695,-0.013
-0.016,-0.682,-0.006
-0.015,-0.674,0.001
-0.014,-0.671,0.006
-0.012,-0.671,0.010
-0.008,-0.675,0.013
-0.006,-0.682,0.014
-0.003,-0.692,0.013
0.000,-0.708,0.010
0.005,-0.725,0.005
0.010,-0.745,0.002
0.013,-0.765,-0.002
0.016,-0.785,-0.005
0.018,-0.807,-0.008
0.019,-0.833,-0.013
0.021,-0.862,-0.016
0.021,-0.896,-0.020
0.021,-0.931,-0.023
0.021,-0.963,-0.026
0.021,-0.988,-0.028
0.019,-1.005,-0.028
0.020,-1.013,-0.027
0.015,-1.015,-0.026
0.013,-1.011,-0.026
0.009,-1.003,-0.024
0.005,-0.994,-0.022
0.001,-0.983,-0.019
-0.001,-0.970,-0.017
-0.002,-0.961,-0.014
-0.002,-0.955,-0.010
-0.001,-0.955,-0.007
-0.001,-0.958,-0.007
-0.002,-0.965,-0.007
-0.001,-0.970,-0.008
0.000,-0.974,-0.010
0.001,-0.977,-0.011
0.003,-0.978,-0.012
0.004,-0.978,-0.013
0.005,-0.980,-0.013
0.005,-0.983,-0.014
0.004,-0.988,-0.014
0.001,-0.994,-0.013
0.001,-1.000,-0.013
-0.001,-1.007,-0.013
-0.002,-1.017,-0.013
-0.002,-1.027,-0.014
-0.001,-1.036,-0.014
0.000,-1.044,-0.013
0.001,-1.049,-0.012
0.001,-1.053,-0.010
0.002,-1.052,-0.007
0.001,-1.047,-0.004
0.001,-1.037,-0.001
0.000,-1.021,0.003
0.001,-1.004,0.005
0.002,-0.985,0.007
0.004,-0.968,0.009
0.005,-0.953,0.009
0.005,-0.939,0.006
0.005,-0.930,0.004
0.005,-0.923,0.002
0.006,-0.917,-0.001
0.009,-0.913,-0.003
0.011,-0.909,-0.002
0.013,-0.907,-0.002
0.015,-0.907,-0.002
0.016,-0.909,-0.001
0.015,-0.911,0.000
0.013,-0.911,0.000
0.009,-0.908,-0.001
0.004,-0.899,-0.001
0.000,-0.886,-0.003
-0.004,-0.874,-0.005
-0.006,-0.863,-0.008
-0.007,-0.854,-0.012
-0.007,-0.850,-0.015
-0.007,-0.851,-0.017
-0.007,-0.856,-0.019
-0.006,-0.863,-0.018
-0.007,-0.869,-0.018
-0.009,-0.874,-0.017
-0.012,-0.879,-0.015
-0.015,-0.884,-0.012
-0.017,-0.889,-0.008
-0.018,-0.896,-0.005
-0.017,-0.905,-0.004
-0.015,-0.916,-0.004
-0.012,-0.925,-0.004
-0.007,-0.934,-0.005
-0.003,-0.940,-0.006
0.000,-0.946,-0.008
0.002,-0.952,-0.012
0.004,-0.960,-0.015
0.005,-0.966,-0.018
0.005,-0.969,-0.022
0.004,-0.969,-0.024
0.001,-0.970,-0.026
-0.002,-0.970,-0.027
-0.007,-0.971,-0.027
-0.013,-0.972,-0.027
-0.017,-0.973,-0.024
-0.022,-0.977,-0.021
-0.024,-0.986,-0.018
-0.025,-1.002,-0.015
-0.025,-1.022,-0.012
-0.022,-1.044,-0.010
-0.020,-1.062,-0.007
-0.016,-1.078,-0.004
-0.013,-1.090,0.000
-0.011,-1.100,0.004
-0.007,-1.107,0.007
-0.004,-1.112,0.010
-0.001,-1.116,0.011
0.003,-1.120,0.011
0.008,-1.121,0.010
0.013,-1.119,0.007
0.016,-1.113,0.006
0.020,-1.105,0.007
0.021,-1.098,0.009
0.021,-1.097,0.010
0.021,-1.099,0.009
0.020,-1.106,0.006
0.017,-1.115,0.004
0.015,-1.126,0.000
0.012,-1.136,-0.004
0.008,-1.140,-0.007
0.001,-1.141,-0.010
-0.008,-1.136,-0.011
-0.015,-1.131,-0.011
-0.021,-1.127,-0.010
-0.024,-1.123,-0.007
-0.024,-1.123,-0.005
-0.023,-1.128,-0.004
-0.020,-1.132,-0.003
-0.015,-1.135,-0.002
-0.009,-1.135,0.001
-0.005,-1.131,0.003
0.000,-1.124,0.007
0.003,-1.115,0.011
0.008,-1.100,0.015
0.009,-1.084,0.018
0.010,-1.065,0.020
0.011,-1.047,0.021
0.011,-1.030,0.021
0.011,-1.016,0.021
0.012,-1.007,0.021
0.013,-1.007,0.019
0.013,-1.013,0.017
0.013,-1.022,0.014
0.010,-1.035,0.010
0.008,-1.049,0.005
0.004,-1.064,0.001
0.001,-1.078,-0.002
-0.002,-1.091,-0.004
-0.004,-1.100,-0.005
-0.005,-1.103,-0.006
-0.006,-1.099,-0.006
-0.008,-1.085,-0.004
-0.009,-1.067,-0.002
-0.013,-1.045,-0.001
-0.016,-1.025,0.000
-0.018,-1.011,0.000
-0.019,-0.999,-0.001
-0.020,-0.990,-0.003
-0.018,-0.980,-0.006
-0.017,-0.967,-0.007
-0.016,-0.951,-0.008
-0.015,-0.933,-0.010
-0.015,-0.914,-0.011
-0.016,-0.890,-0.008
-0.018,-0.867,-0.008
-0.020,-0.846,-0.007
-0.022,-0.831,-0.011
-0.022,-0.820,-0.015
-0.022,-0.815,-0.020
-0.022,-0.815,-0.027
-0.021,-0.819,-0.032
-0.021,-0.833,-0.037
-0.021,-0.854,-0.043
-0.023,-0.879,-0.046
-0.025,-0.904,-0.048
-0.030,-0.928,-0.048
-0.034,-0.950,-0.048
-0.039,-0.967,-0.048
-0.044,-0.980,-0.048
-0.048,-0.990,-0.049
-0.051,-1.001,-0.049
-0.053,-1.013,-0.049
-0.054,-1.022,-0.049
-0.053,-1.033,-0.049
-0.052,-1.045,-0.046
-0.050,-1.061,-0.040
-0.048,-1.082,-0.033
-0.042,-1.110,-0.028
-0.038,-1.138,-0.024
-0.033,-1.168,-0.022
-0.027,-1.190,-0.020
-0.021,-1.202,-0.020
-0.016,-1.204,-0.020
-0.014,-1.196,-0.020
-0.014,-1.180,-0.021
-0.016,-1.156,-0.022
-0.021,-1.131,-0.024
-0.027,-1.107,-0.027
-0.032,-1.090,-0.032
-0.038,-1.079,-0.036
-0.042,-1.076,-0.043
-0.046,-1.079,-0.048
-0.047,-1.087,-0.053
-0.048,-1.098,-0.055
-0.048,-1.111,-0.056
-0.050,-1.122,-0.054
-0.052,-1.129,-0.050
-0.054,-1.131,-0.044
-0.054,-1.126,-0.035
-0.054,-1.112,-0.027
-0.054,-1.090,-0.021
-0.054,-1.063,-0.018
-0.054,-1.036,-0.018
-0.054,-1.020,-0.022
-0.053,-1.013,-0.028
-0.051,-1.011,-0.033
-0.046,-1.010,-0.035
-0.041,-1.007,-0.034
-0.037,-1.003,-0.029
-0.034,-0.997,-0.020
-0.034,-0.986,-0.013
-0.037,-0.973,-0.005
-0.041,-0.957,-0.002
-0.047,-0.938,-0.001
-0.053,-0.919,-0.004
-0.058,-0.903,-0.008
-0.063,-0.889,-0.014
-0.065,-0.879,-0.018
-0.066,-0.869,-0.021
-0.067,-0.862,-0.022
-0.066,-0.858,-0.021
-0.066,-0.857,-0.018
-0.066,-0.858,-0.015
-0.065,-0.863,-0.011
-0.064,-0.872,-0.007
-0.062,-0.887,-0.005
-0.058,-0.907,-0.006
-0.056,-0.930,-0.010
-0.052,-0.951,-0.012
-0.049,-0.971,-0.014
-0.047,-0.991,-0.016
-0.045,-1.013,-0.016
-0.044,-1.035,-0.014
-0.042,-1.054,-0.010
-0.041,-1.067,-0.005
-0.045,-1.070,-0.001
-0.048,-1.062,0.001
-0.053,-1.043,0.002
-0.061,-1.015,0.000
-0.068,-0.979,-0.003
-0.077,-0.939,-0.008
-0.084,-0.902,-0.014
-0.089,-0.871,-0.020
-0.094,-0.842,-0.027
-0.094,-0.817,-0.032
-0.092,-0.792,-0.034
-0.089,-0.772,-0.037
-0.086,-0.762,-0.038
-0.082,-0.759,-0.039
-0.077,-0.763,-0.041
-0.073,-0.774,-0.043
-0.069,-0.798,-0.041
-0.066,-0.829,-0.041
-0.065,-0.867,-0.040
-0.065,-0.913,-0.041
-0.066,-0.966,-0.043
-0.067,-1.022,-0.043
-0.069,-1.082,-0.040
-0.069,-1.141,-0.038
-0.069,-1.194,-0.034
-0.068,-1.235,-0.029
-0.069,-1.265,-0.024
-0.069,-1.281,-0.020
-0.071,-1.279,-0.017
-0.075,-1.257,-0.014
-0.083,-1.224,-0.012
-0.094,-1.181,-0.012
-0.105,-1.130,-0.013
-0.119,-1.074,-0.016
-0.132,-1.019,-0.020
-0.144,-0.965,-0.026
-0.154,-0.916,-0.030
-0.162,-0.869,-0.033
-0.166,-0.829,-0.035
-0.166,-0.795,-0.035
-0.165,-0.767,-0.034
-0.158,-0.746,-0.032
-0.151,-0.730,-0.030
-0.141,-0.719,-0.027
-0.129,-0.715,-0.024
-0.116,-0.714,-0.021
-0.103,-0.716,-0.018
-0.091,-0.719,-0.015
-0.079,-0.724,-0.012
-0.069,-0.731,-0.007
-0.060,-0.739,-0.004
-0.050,-0.753,-0.002
-0.042,-0.765,0.001
-0.036,-0.772,0.003
-0.033,-0.770,0.004
-0.032,-0.754,0.004
-0.035,-0.720,0.002
-0.041,-0.674,0.000
-0.051,-0.616,-0.003
-0.063,-0.550,-0.006
-0.073,-0.478,-0.011
-0.085,-0.403,-0.015
-0.096,-0.331,-0.018
-0.105,-0.262,-0.021
-0.113,-0.208,-0.023
-0.117,-0.171,-0.026
-0.119,-0.148,-0.027
-0.115,-0.130,-0.027
-0.108,-0.116,-0.026
-0.101,-0.103,-0.024
-0.090,-0.094,-0.022
-0.081,-0.087,-0.021
-0.071,-0.080,-0.020
-0.064,-0.072,-0.017
-0.056,-0.066,-0.014
-0.051,-0.060,-0.012
-0.044,-0.056,-0.008
-0.033,-0.054,-0.005
-0.018,-0.055,-0.003
-0.002,-0.056,0.000
0.011,-0.057,0.003
0.020,-0.055,0.004
0.025,-0.051,0.004
0.026,-0.044,0.001
0.022,-0.036,-0.002
0.015,-0.027,-0.003
0.006,-0.016,-0.001
-0.004,-0.002,0.003
-0.017,0.013,0.009
-0.032,0.026,0.010
-0.047,0.040,0.006
-0.063,0.053,0.002
-0.075,0.065,-0.002
-0.085,0.078,-0.011
-0.102,0.091,-0.018
-0.143,0.109,-0.026
-0.158,0.126,-0.018
-0.144,0.136,-0.016
-0.107,0.129,-0.013
-0.064,0.115,-0.010
-0.013,0.102,-0.011
0.030,0.088,-0.017
0.061,0.078,-0.030
0.078,0.071,-0.040
0.080,0.065,-0.047
0.074,0.064,-0.056
0.050,0.066,-0.063
0.016,0.072,-0.065
-0.023,0.082,-0.068
-0.063,0.092,-0.070
-0.094,0.097,-0.078
-0.100,0.098,-0.081
-0.083,0.090,-0.077
-0.061,0.077,-0.072
-0.036,0.063,-0.059
-0.009,0.057,-0.043
0.011,0.056,-0.026
0.025,0.053,-0.012
0.033,0.045,-0.010
0.031,0.036,-0.013
0.018,0.029,-0.022
-0.003,0.032,-0.035
-0.027,0.040,-0.045
-0.050,0.052,-0.051
-0.065,0.063,-0.052
-0.073,0.076,-0.051
